Instances,Source,feature_SmallerBetterPairs,feature_FirstWeight,feature_ReducedMaxCardinality,feature_ReducedPolyfitLinear,feature_f,feature_t2,feature_t3,feature_minWeight,feature_t1,algo_Combo
n_800_c_100000000_g_10_f_0.2_eps_0.01_s_200,data set B,0.561223404255319,3.92155340259659e-08,0.304511278195489,0.999999999967188,0.1639549436795995,-4.4206888371664865,0.6926626052590538,0.9865438198654382,10.495778805634394,0.4615969859313179
n_1000_c_1000000_g_10_f_0.2_eps_0.01_s_100,data set B,0.520854854854855,1.960399921584e-06,0.291,0.999999920145882,0.17117117117117117,-4.108707769683286,-5.777663646097193,0.9879569879569879,5.218367690861405,-3.030580332105961
n_600_c_1000000_g_14_f_0.1_eps_0.01_s_300,data set B,0.528797996661102,3.52743363525552e-05,0.271666666666667,0.99999922814631,0.17696160267111852,-4.526226335794476,-5.520116700363977,0.9894299894299894,4.726598213769675,-3.9765041784565898
n_600_c_100000000_g_6_f_0.3_eps_0.0001_s_100,data set B,0.589337785197551,1.99959608159152e-08,0.353333333333333,0.999999999994056,0.17028380634390652,-4.137227312175864,0.7586189024685059,0.9693367896933679,6.508348292814971,2.8747202704859376
n_1000_c_100000000_g_14_f_0.3_eps_0.0001_s_300,data set B,0.542524524524524,1.99958836473923e-08,0.691,0.999999999899292,0.3483483483483483,-3.6976301741009885,-4.269313550569681,0.9848896198488962,12.097190627972251,-1.8095766393580945
n_1200_c_1000000_g_2_f_0.3_eps_0.001_s_300,data set B,0.6353113705866,3.98962696987832e-06,0.301666666666667,0.999999713211441,0.15679733110925773,-3.15483161025984,-3.353241133520344,0.5555655555655555,1.1595182050632091,-0.8701647689264725
n_1000_c_100000000_g_10_f_0.2_eps_0.0001_s_300,data set B,0.526574574574575,3.99917624967609e-08,0.443,0.999999999932922,0.25225225225225223,-4.105130487976164,-4.4074217779745135,0.9920858199208582,11.43262626354815,3.727871278602023
n_1000_c_1000000_g_6_f_0.3_eps_0.001_s_200,data set B,0.512334334334334,1.99521945418777e-06,0.33,0.999999756107706,0.2012012012012012,-3.3891110072595967,-2.3046902943390313,0.9677109677109678,4.565265681741792,-3.160434129472651
n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_200,data set B,0.514997219905477,1.66666116668482e-08,0.2175,0.999999999968054,0.11676396997497915,-3.389308131112377,-0.6018105767631813,0.8998778289987783,10.140242153236244,5.642315783416117
n_600_c_100000000_g_6_f_0.2_eps_0.1_s_100,data set B,0.546199220923762,1.66666388889352e-08,0.213333333333333,0.999999999995344,0.10851419031719532,-4.213831428406953,-2.8155998660843986,0.8688127686881277,5.616342991342933,-0.04748651122351818
n_1000_c_1000000_g_6_f_0.1_eps_0.01_s_100,data set B,0.525469469469469,1.960399921584e-06,0.125,0.999999944490831,0.08008008008008008,-3.1250763924755667,-1.6034463184734382,0.9587489587489587,2.9232894024492517,1.3043262123857329
n_800_c_100000000_g_2_f_0.2_eps_0.1_s_200,data set B,0.6705225281602,1.66666111112963e-08,0.2025,0.99999999998776,0.10262828535669587,-3.6423163577870032,-4.670889621619684,0.6001729960017299,5.269752262773196,-1.6650784194392856
n_400_c_100000000_g_10_f_0.2_eps_0.01_s_200,data set B,0.536115288220551,1.96077662440539e-08,0.4025,0.999999999972591,0.22055137844611528,-4.680018330556898,0.5407862929558404,0.9842980498429805,9.38367428383538,2.7079575126349957
n_400_c_100000000_g_6_f_0.1_eps_1e-05_s_100,data set B,0.55968671679198,9.99978080480476e-08,0.18,0.999999999994673,0.10776942355889724,-4.544628862721346,-0.18852942202714637,0.9688209796882098,5.190607417387371,0.08462809881408055
n_400_c_1000000_g_6_f_0.3_eps_1e-05_s_100,data set B,0.517380952380952,1.99956409502728e-06,0.38,0.99999994766826,0.21804511278195488,-4.804676150272026,-2.579219190684232,0.9748979748979749,0.916295118499234,-0.3597167168975233
n_1200_c_1000000_g_6_f_0.1_eps_0.0001_s_200,data set B,0.561495690853489,3.99760143913652e-06,0.126666666666667,0.9999997756419,0.06839032527105922,-3.1505858321839266,-3.0949641219073594,0.9806119806119806,2.617375121230062,0.8665268172034694
n_1200_c_1000000_g_14_f_0.1_eps_0.01_s_300,data set B,0.517261606894634,5.87889476778366e-06,0.194270367054611,0.999997031997162,0.11426188490408674,-3.4634881211446378,-5.58647284725064,0.9896409896409897,5.72376198122597,-4.100071938333592
n_400_c_100000000_g_14_f_0.3_eps_0_s_300,data set B,0.540601503759399,1.99998848006635e-08,0.7675,0.999999999899686,0.38596491228070173,-5.107258103590739,-2.9649478801878826,0.9977765799777658,10.261841925897098,0.09652163762593313
n_400_c_100000000_g_2_f_0.3_eps_0.1_s_200,data set B,0.641491228070175,1.66666111112963e-08,0.305,0.999999999991405,0.15538847117794485,-4.734145478984685,-4.106896421548886,0.6001133560011336,4.491862887961468,-3.02345765564189
n_1000_c_1000000_g_6_f_0.3_eps_0.0001_s_300,data set B,0.56807007007007,3.99681054518494e-06,0.331,0.999999451348453,0.16716716716716717,-3.3904561140674025,-4.7019095612521715,0.9797859797859798,4.3487045461218745,1.3517083602111957
n_400_c_100000000_g_10_f_0.2_eps_0.001_s_100,data set B,0.552681704260652,1.99600415935331e-08,0.54,0.999999999991363,0.2681704260651629,-5.453083321225726,-0.5667217796821891,0.9842290298422903,9.54825256506256,3.8562290625928117
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_300,data set B,0.537890929326655,1.99994840133125e-08,0.253333333333333,0.99999999994659,0.14858096828046743,-4.20566661969465,-1.352865438214503,0.9689885296898852,5.9435848560933335,0.528886626189926
n_600_c_1000000_g_14_f_0.1_eps_0.001_s_100,data set B,0.489059543683918,3.9912193175015e-06,0.928571428571429,0.999999991905031,0.32387312186978295,-4.503965048020428,-5.132740587292423,0.9890869890869891,4.760440264052524,-3.210816540989263
n_1200_c_100000000_g_10_f_0.3_eps_0_s_100,data set B,0.531971087016959,1.999996000008e-08,0.506666666666667,0.99999999999123,0.2718932443703086,-3.734512406471246,-1.8802173288577058,0.9982209899822099,8.726669706620909,7.142576845797049
n_1000_c_1000000_g_14_f_0.1_eps_0_s_100,data set B,0.516602602602603,3.99920015996801e-06,0.87410071942446,0.999998302372844,0.2992992992992993,-3.750440175061417,-5.245720144945252,0.9942749942749943,5.266724767587559,-3.925829315170354
n_1000_c_100000000_g_6_f_0.2_eps_0.001_s_300,data set B,0.527937937937938,1.99599607179989e-08,0.231,0.999999999953353,0.13213213213213212,-3.349228089590639,-5.321998964229058,0.9678057196780572,7.86545457068822,4.344002703300247
n_600_c_1000000_g_2_f_0.3_eps_0.01_s_100,data set B,0.669488035614914,1.960399921584e-06,0.303333333333333,0.999999968056773,0.14023372287145242,-4.026522698019534,-4.248105959166529,0.5192525192525193,-1.1979751891754653,-3.184253833982414
n_400_c_1000000_g_14_f_0.3_eps_0.01_s_300,data set B,0.544335839598997,3.91937070583947e-06,0.638483965014577,0.999975352893615,0.3082706766917293,-5.097107000384205,-5.3144371263165295,0.988017988017988,4.314634001795283,-4.318447262480229
n_1000_c_100000000_g_14_f_0.3_eps_0_s_300,data set B,0.529063063063063,1.99998828006868e-08,0.939516129032258,0.999999999302668,0.35835835835835833,-3.691090103407142,0.4490848770311148,0.9944620499446205,11.692543247170299,4.6591937648446455
n_800_c_100000000_g_14_f_0.2_eps_0.1_s_100,data set B,0.528714017521902,1.66666388889352e-08,0.21625,0.999999999991975,0.11389236545682102,-4.027693570948102,0.08551056110598375,0.8998899589988996,9.06450805783402,0.27450455141652996
n_1200_c_1000000_g_6_f_0.3_eps_0.001_s_100,data set B,0.540654712260217,1.99560965875075e-06,0.325833333333333,0.999999943841085,0.17347789824854046,-3.0656815830013344,-2.23086560252669,0.9677499677499678,4.560115150824315,-3.070665589380767
n_600_c_1000000_g_14_f_0.1_eps_0.0001_s_300,data set B,0.525498052309405,3.99685048182033e-06,0.879310344827586,0.99999553105712,0.32387312186978295,-4.454236832297745,-5.261558964670917,0.9841589841589842,4.705776136455398,-1.2764874381758664
n_600_c_100000000_g_14_f_0.2_eps_0.01_s_300,data set B,0.518725653867557,1.96077327956998e-08,0.383333333333333,0.999999999909467,0.24040066777963273,-4.293503049665265,1.1988113013172281,0.989511199895112,10.96209541966109,0.21764652733273365
n_800_c_100000000_g_2_f_0.2_eps_0.0001_s_200,data set B,0.683882978723404,1.99959208321502e-08,0.2025,0.999999999983476,0.08886107634543179,-3.296886014903028,-3.6834367711792617,0.5002456350024563,5.419374277588541,-1.6036660868098571
n_400_c_100000000_g_2_f_0.1_eps_1e-05_s_200,data set B,0.708220551378446,7.99980816460021e-08,0.105,0.999999999969218,0.05513784461152882,-4.704588081085918,-4.563130780476064,0.5000488550004886,4.550243311374095,-2.8766749199978228
n_800_c_1000000_g_2_f_0.1_eps_0.001_s_200,data set B,0.696148310387985,1.9952114924182e-06,0.1025,0.999999734471913,0.04755944931163955,-3.4247439374516375,-4.165060564153306,0.508073508073508,-1.3335856701490318,-2.540994382738749
n_600_c_1000000_g_6_f_0.3_eps_0.01_s_100,data set B,0.542081246521981,1.960399921584e-06,0.341666666666667,0.999999944800215,0.18864774624373956,-3.945018174836293,-3.447079612605076,0.9587349587349587,3.4740422919610885,0.035546051267323193
n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_200,data set B,0.555512927439533,7.98400022323265e-08,0.225833333333333,0.999999999976905,0.12260216847372811,-2.892678036511466,-0.31151556830609234,0.967760299677603,7.953950705297097,5.281741461384529
n_400_c_100000000_g_10_f_0.3_eps_0.0001_s_300,data set B,0.53718045112782,1.99958860464048e-08,0.62,0.999999999924379,0.3182957393483709,-4.437612106207777,2.6531005563182624,0.9835730398357304,10.219038702814863,3.1697118894199003
n_600_c_100000000_g_10_f_0.1_eps_0.001_s_100,data set B,0.544424040066778,3.99200799998403e-08,0.4,0.999999999992582,0.21368948247078465,-4.709006048109992,-3.0425831337359277,0.9912224099122241,9.829291298399534,3.209440489387295
n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_100,data set B,0.529636591478697,1.99959620154306e-08,0.38,0.999999999994433,0.23057644110275688,-4.532174475417319,0.04984332246648872,0.9693101896931019,5.748663479171701,1.0371608973173736
n_600_c_100000000_g_6_f_0.1_eps_0.001_s_100,data set B,0.544123539232053,1.99600399999202e-08,0.153333333333333,0.999999999994519,0.09849749582637729,-3.645498568586283,0.43600031662094413,0.973782299737823,5.846625407313162,1.7163788617743374
n_400_c_100000000_g_2_f_0.2_eps_0.01_s_100,data set B,0.671353383458647,5.88234140717371e-08,0.205,0.999999999995909,0.10526315789473684,-4.604453150541645,-5.459272022190749,0.5100414051004141,4.522491744690073,-2.929238852587017
n_800_c_100000000_g_14_f_0.2_eps_0_s_100,data set B,0.536536295369212,5.999988000024e-08,0.695073235685752,0.999999999961606,0.32916145181476847,-3.7505591638914675,-1.783778442495391,0.9942500099425001,10.79497616924374,6.611936222350161
n_600_c_1000000_g_6_f_0.2_eps_0.0001_s_300,data set B,0.53274346132443,3.99682651974332e-06,0.253333333333333,0.999999502429519,0.14357262103505844,-3.922683180728828,-2.4729848575923965,0.9865359865359865,2.5928684123512626,-0.4641377590178457
n_1200_c_1000000_g_10_f_0.3_eps_1e-05_s_100,data set B,0.526199610786767,1.99956409502728e-06,0.857142857142857,0.999999689150573,0.26855713094245204,-3.480629630836943,-6.0439339967261425,0.9921429921429922,5.41855386869994,-3.85718284191996
n_400_c_1000000_g_6_f_0.2_eps_0_s_200,data set B,0.553859649122807,9.9960215834098e-06,0.28,0.999999780060209,0.16040100250626566,-4.564204670971106,-3.875828842418731,0.9771159771159771,1.0402991341461,-1.3303909755491599
n_1000_c_1000000_g_14_f_0.1_eps_0_s_200,data set B,0.512348348348348,1.99920031987205e-06,0.876574307304786,0.99997405005977,0.3013013013013013,-3.501187304758053,-4.95973741492326,0.992071992071992,5.369120980799061,-3.5093294440556173
n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_200,data set B,0.515116763969975,3.99918416643005e-08,0.329166666666667,0.999999999971688,0.19349457881567975,-3.630783286837896,-4.8107022094082295,0.993329699933297,11.319463877163738,-2.3891553778657753
n_600_c_1000000_g_2_f_0.3_eps_0.1_s_200,data set B,0.676121313299944,1.66611129623459e-06,0.303333333333333,0.999999915405861,0.1285475792988314,-3.9415223250603617,-3.607876259065726,0.6182476182476182,-0.6990093066971502,-2.817546218193249
n_800_c_1000000_g_6_f_0.2_eps_0_s_200,data set B,0.513560700876095,1.99920831350785e-06,0.24,0.999999797665346,0.14017521902377972,-3.545834502682677,-2.5683322971197553,0.9857369857369858,2.6312135381197814,0.46093303520084905
n_1000_c_100000000_g_2_f_0.2_eps_0.1_s_200,data set B,0.696724724724725,3.33332222225926e-08,0.202,0.999999999987418,0.08708708708708708,-3.1022530368850196,-4.342434253960448,0.6001895560018956,5.560660838880479,-2.242534146191544
n_1000_c_100000000_g_10_f_0.2_eps_0.1_s_200,data set B,0.526796796796797,4.99998350005445e-08,0.218,0.999999999974608,0.11011011011011011,-3.877052430061212,-1.6318648981276116,0.8986535089865351,8.281474793661067,6.653439156925213
n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_100,data set B,0.637452043369475,1.66666388889352e-08,0.301666666666667,0.999999999997785,0.15929941618015012,-2.924076087702964,-3.7422022448775714,0.6001733560017336,5.889659740752832,-1.6425830689089649
n_800_c_100000000_g_10_f_0.1_eps_0.0001_s_100,data set B,0.522546933667084,5.99878836472609e-08,0.3825,0.999999999993035,0.20901126408010012,-4.334872811171222,-2.157402418427566,0.9928902499289025,10.384897254270284,5.955206756299337
n_1200_c_100000000_g_14_f_0.3_eps_0_s_200,data set B,0.528714206283014,1.99999204003168e-08,0.698290598290598,0.999999999939362,0.3611342785654712,-3.0994249859919005,-1.1271133128233308,0.992952609929526,11.90881703105243,4.589328944009486
n_800_c_1000000_g_14_f_0.3_eps_0.001_s_300,data set B,0.505478723404255,1.99481348493916e-06,0.891428571428571,0.999994674936382,0.3591989987484355,-3.756040966466969,-4.811226416374211,0.990972990972991,5.3764289035717185,-3.9771822341116074
n_1000_c_100000000_g_2_f_0.1_eps_1e-05_s_200,data set B,0.687339339339339,7.99980816460021e-08,0.102,0.99999999997175,0.05905905905905906,-2.885474227355051,-3.5102533095614934,0.5001182050011821,5.706395023568229,-2.8917266098868626
n_1000_c_1000000_g_14_f_0.1_eps_0_s_300,data set B,0.530702702702703,1.99880471478056e-06,0.922222222222222,0.99999797378858,0.3003003003003003,-3.545474448335195,-3.542035200708251,0.9920829920829921,5.418216721973051,-3.9912021066426866
n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_300,data set B,0.659499582985822,3.99199206391978e-08,0.201666666666667,0.999999999964051,0.10258548790658882,-2.696568867298414,-3.4916922548267033,0.5013625750136258,5.967249574860442,-1.7158888348717354
n_1200_c_1000000_g_10_f_0.2_eps_0_s_300,data set B,0.532645259938838,7.99528278315794e-06,0.795698924731183,0.999990995450647,0.22185154295246037,-3.6194323374335506,-5.135756365569683,0.9921459921459922,5.419842742765199,-3.6129965424821635
n_1200_c_100000000_g_10_f_0.2_eps_0_s_300,data set B,0.547481234361968,1.99998812007057e-08,0.4225,0.999999999928623,0.21851542952460384,-3.5948456702945712,-1.2109879644506465,0.9966263699662637,9.465821358419003,7.649192919159941
n_600_c_1000000_g_6_f_0.3_eps_0_s_100,data set B,0.542264885920979,1.999600079984e-06,0.353333333333333,0.999999939620026,0.19365609348914858,-3.975840549709085,-2.0308102052255896,0.9776829776829776,1.8170078344723704,-0.4587992744963537
n_1000_c_1000000_g_2_f_0.1_eps_1e-05_s_300,data set B,0.706196196196196,1.99876476337623e-06,0.102,0.999999318561014,0.05205205205205205,-3.3294091341825474,-4.761528127499339,0.515948515948516,-0.8707516527171255,-2.812870687193877
n_600_c_100000000_g_14_f_0.1_eps_0.0001_s_200,data set B,0.511719532554257,1.99959212319871e-08,0.626666666666667,0.99999999996486,0.328881469115192,-4.422115251105179,-1.2319889305347473,0.992086899920869,11.021696017501304,1.2181809611435812
n_800_c_1000000_g_2_f_0.2_eps_0.1_s_100,data set B,0.668166458072591,1.66638893517747e-06,0.2025,0.999999972829716,0.10137672090112641,-3.6154303241131336,-3.3475246460447243,0.6081756081756082,-1.249653938608929,-1.5540689221997417
n_1000_c_1000000_g_2_f_0.1_eps_0.01_s_200,data set B,0.729683683683684,9.80007840062721e-06,0.102,0.999999691904208,0.04504504504504504,-3.2446195539631515,-4.187187128468366,0.5194555194555195,-1.1285267255466809,-2.7610513331242226
n_1000_c_100000000_g_10_f_0.3_eps_0.0001_s_300,data set B,0.558644644644645,1.9995882048051e-08,0.573131094257855,0.99999999971694,0.26326326326326327,-4.001669760118965,-4.248513172764685,0.9921010699210107,11.678237307784123,4.76628352693578
n_1000_c_100000000_g_2_f_0.2_eps_0.001_s_100,data set B,0.710082082082082,1.99600399999202e-08,0.202,0.999999999995856,0.07707707707707707,-3.1796372537248456,-3.2195909319656812,0.5010889150108891,5.695751522214241,-2.5501465819673816
n_400_c_100000000_g_2_f_0.3_eps_1e-05_s_200,data set B,0.60218045112782,1.99995204115005e-08,0.305,0.999999999988822,0.16541353383458646,-4.613521877251641,-3.3435292958691845,0.5001382050013821,4.536251376417287,-2.6738622163694967
n_600_c_1000000_g_6_f_0.1_eps_0.0001_s_100,data set B,0.559593767390095,5.99760095961615e-06,0.153333333333333,0.999999942925381,0.09015025041736227,-4.174941442858418,-3.0587306940902894,0.9720859720859721,0.7435427386248381,-0.23739427247106928
n_1000_c_1000000_g_14_f_0.3_eps_1e-05_s_300,data set B,0.53982982982983,1.99884067241e-06,0.9125,0.999974102937605,0.35835835835835833,-3.7429085448442154,-6.470600783806972,0.9904169904169904,5.614654278417586,-3.3617769614258037
n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_200,data set B,0.500318320822908,3.92155324881079e-08,0.291666666666667,0.999999999962021,0.18432026688907424,-3.328233504755117,1.6340214999904275,0.9897554398975544,11.912395187452278,-0.32068822428089694
n_400_c_100000000_g_2_f_0.3_eps_0.01_s_100,data set B,0.674248120300752,3.92156093811581e-08,0.305,0.99999999999676,0.13533834586466165,-4.651546014323803,-4.226687586683198,0.5100641851006419,4.526472436936396,-3.6412207040469724
n_1000_c_1000000_g_10_f_0.3_eps_1e-05_s_200,data set B,0.538042042042042,1.99916434930199e-06,0.928571428571429,0.999997098476745,0.2752752752752753,-3.990795255218901,-5.657024642480795,0.9920879920879921,5.273242789037387,-0.7735769347329463
n_1000_c_100000000_g_6_f_0.2_eps_0.01_s_300,data set B,0.529191191191191,1.96077277976796e-08,0.225,0.999999999950228,0.13113113113113112,-3.149421697733466,0.9502197987606787,0.960299599602996,7.608955085053881,4.972361157463142
n_400_c_1000000_g_10_f_0.2_eps_0.001_s_100,data set B,0.533170426065163,7.98250235483819e-06,0.589041095890411,0.999999690944496,0.2807017543859649,-5.356160563125693,-6.195553334768464,0.9833439833439833,3.932129214116491,-4.224442312160146
